Date,Id,Player1,Player1Region,Player1Race,Player2,Player2Region,Player2Race,Score1,Score2
Friday June 7 2013,17577,ForGG,Korea Republic of,Terran,sOs.sc2,Korea Republic of,Protoss,2,1
Friday June 7 2013,17578,HerO,Korea Republic of,Protoss,Symbol,Korea Republic of,Zerg,2,0
Friday June 7 2013,17580,INnoVation,Korea Republic of,Terran,Revival,Korea Republic of,Zerg,2,0
Friday June 7 2013,17581,DIMAGA,Ukraine,Zerg,RorO,Korea Republic of,Zerg,0,2
Friday June 7 2013,17582,INnoVation,Korea Republic of,Terran,RorO,Korea Republic of,Zerg,2,1
Friday June 7 2013,17583,DIMAGA,Ukraine,Zerg,Revival,Korea Republic of,Zerg,1,2
Friday June 7 2013,17584,Revival,Korea Republic of,Zerg,RorO,Korea Republic of,Zerg,1,2
Friday June 7 2013,17579,HerO,Korea Republic of,Protoss,sOs.sc2,Korea Republic of,Protoss,0,2
Saturday June 8 2013,17629,RorO,Korea Republic of,Zerg,Soulkey,Korea Republic of,Zerg,1,3
Saturday June 8 2013,17630,Alicia,Korea Republic of,Protoss,sOs.sc2,Korea Republic of,Protoss,0,3
Saturday June 8 2013,17631,ForGG,Korea Republic of,Terran,Mvp,Korea Republic of,Terran,1,3
Saturday June 8 2013,17632,INnoVation,Korea Republic of,Terran,aLive,Korea Republic of,Terran,3,0
Saturday June 8 2013,17838,Dayshi.sc2,France,Terran,TheSTC,Korea Republic of,Terran,3,2
Saturday June 8 2013,17839,Snute,Norway,Zerg,HyuN,Korea Republic of,Zerg,3,0
Saturday June 8 2013,17840,Kas,Ukraine,Terran,Goswser,United States,Zerg,3,0
Saturday June 8 2013,17841,Squirtle,Korea Republic of,Protoss,Polt,Korea Republic of,Terran,3,1
Saturday June 8 2013,17843,Kas,Ukraine,Terran,Squirtle,Korea Republic of,Protoss,0,3
Sunday June 9 2013,17634,Mvp,Korea Republic of,Terran,INnoVation,Korea Republic of,Terran,2,3
Sunday June 9 2013,17633,Soulkey,Korea Republic of,Zerg,sOs.sc2,Korea Republic of,Protoss,2,3
Sunday June 9 2013,17635,sOs.sc2,Korea Republic of,Protoss,INnoVation,Korea Republic of,Terran,0,4
Sunday June 9 2013,17842,Dayshi.sc2,France,Terran,Snute,Norway,Zerg,2,3
Sunday June 9 2013,17845,Dayshi.sc2,France,Terran,Kas,Ukraine,Terran,3,0
Sunday June 9 2013,17844,Squirtle,Korea Republic of,Protoss,Snute,Norway,Zerg,4,0
Monday June 10 2013,17065,[Woongjin],International,,[T8],Korea Republic of,,0,4
Monday June 10 2013,17058,[EG-TL],International,,[CJ],Korea Republic of,,4,3
Tuesday June 11 2013,18166,TheSTC,Korea Republic of,Terran,MacSed,China,Protoss,1,2
Tuesday June 11 2013,18167,Goswser,United States,Zerg,Heart,Korea Republic of,Terran,2,0
Tuesday June 11 2013,18168,MacSed,China,Protoss,Goswser,United States,Zerg,2,1
Tuesday June 11 2013,18169,TheSTC,Korea Republic of,Terran,Heart,Korea Republic of,Terran,2,1
Tuesday June 11 2013,18170,TheSTC,Korea Republic of,Terran,Goswser,United States,Zerg,2,0
Tuesday June 11 2013,17061,[T8],Korea Republic of,,[KHAN],Korea Republic of,,4,2
Wednesday June 12 2013,18172,ViBE,United States,Zerg,Bails,United States,Protoss,2,1
Wednesday June 12 2013,18171,SpeCial.Sc2,Mexico,Terran,Bails,United States,Protoss,2,1
Wednesday June 12 2013,18786,Jim,China,Protoss,TheSTC,Korea Republic of,Terran,2,0
Wednesday June 12 2013,18787,White-Ra,Ukraine,Protoss,ret,Netherlands,Zerg,1,2
Wednesday June 12 2013,18788,Jim,China,Protoss,ret,Netherlands,Zerg,0,2
Wednesday June 12 2013,18789,TheSTC,Korea Republic of,Terran,White-Ra,Ukraine,Protoss,2,0
Wednesday June 12 2013,18790,Jim,China,Protoss,TheSTC,Korea Republic of,Terran,2,1
Thursday June 13 2013,18178,HuK,Canada,Protoss,XY - Stc2,China,Terran,2,0
Thursday June 13 2013,18179,Capoch,Argentina,Protoss,IdrA,United States,Zerg,2,0
Thursday June 13 2013,18180,XY - Stc2,China,Terran,Capoch,Argentina,Protoss,2,0
Thursday June 13 2013,17076,[KT],Korea Republic of,,[SKT],Korea Republic of,,1,4
Thursday June 13 2013,17067,[STX],Korea Republic of,,[KHAN],Korea Republic of,,2,4
Thursday June 13 2013,18796,LoWeLy,Belarus,Zerg,HerO,Korea Republic of,Protoss,1,2
Thursday June 13 2013,18797,Life,Korea Republic of,Zerg,qxc,United States,Terran,2,0
Thursday June 13 2013,18798,HerO,Korea Republic of,Protoss,Life,Korea Republic of,Zerg,0,2
Thursday June 13 2013,18799,LoWeLy,Belarus,Zerg,qxc,United States,Terran,2,1
Thursday June 13 2013,18800,HerO,Korea Republic of,Protoss,LoWeLy,Belarus,Zerg,2,0
Friday June 14 2013,16606,[MVP],Korea Republic of,,[Prime],Korea Republic of,,4,3
Saturday June 15 2013,16620,[NSHoSeo],International,,[LG-IM],Korea Republic of,,1,4
Sunday June 16 2013,17068,[CJ],Korea Republic of,,[T8],Korea Republic of,,4,3
Sunday June 16 2013,17050,[EG-TL],International,,[Woongjin],International,,4,2
Sunday June 16 2013,18980,StarDust,Korea Republic of,Protoss,Zanster,Sweden,Zerg,2,1
Sunday June 16 2013,18979,Bischu,Sweden,Protoss,RunA,Sweden,Protoss,2,0
Sunday June 16 2013,18965,DeViL,Czech Republic,Zerg,SortOf,Sweden,Zerg,0,2
Sunday June 16 2013,18964,Daisy,Korea Republic of,Protoss,StarNaN,Sweden,Protoss,1,2
Sunday June 16 2013,18963,uThermal,Netherlands,,HyuN,Korea Republic of,Zerg,0,2
Sunday June 16 2013,18950,Naniwa,Sweden,Protoss,Suppy,United States,Zerg,1,2
Sunday June 16 2013,18949,Squirtle,Korea Republic of,Protoss,NightenD,Romania,Protoss,1,2
Sunday June 16 2013,18981,Bischu,Sweden,Protoss,Zanster,Sweden,Zerg,1,2
Sunday June 16 2013,18941,hOpe.,Sweden,Zerg,Lucky.,Korea Republic of,Zerg,1,2
Sunday June 16 2013,18977,Bischu,Sweden,Protoss,StarDust,Korea Republic of,Protoss,1,2
Sunday June 16 2013,18976,Life,Korea Republic of,Zerg,MorroW,Sweden,Terran,2,0
Sunday June 16 2013,18975,Miniraser,Sweden,Zerg,TheSTC,Korea Republic of,Terran,0,2
Sunday June 16 2013,18974,MorroW,Sweden,Terran,TheSTC,Korea Republic of,Terran,0,2
Sunday June 16 2013,18973,Miniraser,Sweden,Zerg,Life,Korea Republic of,Zerg,1,2
Sunday June 16 2013,18962,StarNaN,Sweden,Protoss,HyuN,Korea Republic of,Zerg,0,2
Sunday June 16 2013,18961,uThermal,Netherlands,,Daisy,Korea Republic of,Protoss,0,2
Sunday June 16 2013,18960,HyuN,Korea Republic of,Zerg,Daisy,Korea Republic of,Protoss,2,0
Sunday June 16 2013,18959,uThermal,Netherlands,,StarNaN,Sweden,Protoss,0,2
Sunday June 16 2013,18958,HuK,Canada,Protoss,viPro,Sweden,Protoss,1,2
Sunday June 16 2013,18957,Darkomicron,Netherlands,Protoss,viOLet,Korea Republic of,Zerg,0,2
Sunday June 16 2013,18946,ThorZaiN,Sweden,Terran,Lucky.,Korea Republic of,Zerg,2,0
Sunday June 16 2013,18945,hOpe.,Sweden,Zerg,Sting,Korea Republic of,Terran,0,2
Sunday June 16 2013,18944,Lucky.,Korea Republic of,Zerg,Sting,Korea Republic of,Terran,2,1
Sunday June 16 2013,18943,hOpe.,Sweden,Zerg,ThorZaiN,Sweden,Terran,0,2
Sunday June 16 2013,18942,Sting,Korea Republic of,Terran,ThorZaiN,Sweden,Terran,2,1
Sunday June 16 2013,18988,Slivko,Russian Federation,Zerg,PiG,Australia,Zerg,0,2
Sunday June 16 2013,18941,hOpe.,Sweden,Zerg,Lucky.,Korea Republic of,Zerg,1,2
Sunday June 16 2013,18977,Bischu,Sweden,Protoss,StarDust,Korea Republic of,Protoss,1,2
Sunday June 16 2013,18976,Life,Korea Republic of,Zerg,MorroW,Sweden,Terran,2,0
Sunday June 16 2013,18975,Miniraser,Sweden,Zerg,TheSTC,Korea Republic of,Terran,0,2
Sunday June 16 2013,18974,MorroW,Sweden,Terran,TheSTC,Korea Republic of,Terran,0,2
Sunday June 16 2013,18973,Miniraser,Sweden,Zerg,Life,Korea Republic of,Zerg,1,2
Sunday June 16 2013,18972,TheSTC,Korea Republic of,Terran,Life,Korea Republic of,Zerg,0,2
Sunday June 16 2013,18961,uThermal,Netherlands,,Daisy,Korea Republic of,Protoss,0,2
Sunday June 16 2013,18960,HyuN,Korea Republic of,Zerg,Daisy,Korea Republic of,Protoss,2,0
Sunday June 16 2013,18959,uThermal,Netherlands,,StarNaN,Sweden,Protoss,0,2
Sunday June 16 2013,18958,HuK,Canada,Protoss,viPro,Sweden,Protoss,1,2
Sunday June 16 2013,18957,Darkomicron,Netherlands,Protoss,viOLet,Korea Republic of,Zerg,0,2
Sunday June 16 2013,18946,ThorZaiN,Sweden,Terran,Lucky.,Korea Republic of,Zerg,2,0
Sunday June 16 2013,18945,hOpe.,Sweden,Zerg,Sting,Korea Republic of,Terran,0,2
Sunday June 16 2013,18944,Lucky.,Korea Republic of,Zerg,Sting,Korea Republic of,Terran,2,1
Sunday June 16 2013,18943,hOpe.,Sweden,Zerg,ThorZaiN,Sweden,Terran,0,2
Sunday June 16 2013,18942,Sting,Korea Republic of,Terran,ThorZaiN,Sweden,Terran,2,1
Sunday June 16 2013,18988,Slivko,Russian Federation,Zerg,PiG,Australia,Zerg,0,2
Sunday June 16 2013,18970,MaNa,Poland,Protoss,SortOf,Sweden,Zerg,2,0
Sunday June 16 2013,18986,PiG,Australia,Zerg,PoYo.,Netherlands,Terran,2,1
Sunday June 16 2013,18947,Squirtle,Korea Republic of,Protoss,Naniwa,Sweden,Protoss,2,1
Sunday June 16 2013,18948,Suppy,United States,Zerg,NightenD,Romania,Protoss,2,0
Sunday June 16 2013,19019,PandaTank,South Africa,Protoss,SaltTheWound,Germany,Zerg,2,0
Sunday June 16 2013,19020,Tefel,Poland,Zerg,Arthur,Korea Republic of,Protoss,2,0
Sunday June 16 2013,19021,PandaTank,South Africa,Protoss,Arthur,Korea Republic of,Protoss,2,0
Sunday June 16 2013,19022,SaltTheWound,Germany,Zerg,Tefel,Poland,Zerg,0,2
Sunday June 16 2013,19035,HoBbe,Sweden,Zerg,Snuffe,Sweden,Zerg,1,2
Sunday June 16 2013,19007,Goswser,United States,Zerg,Jaedong,Korea Republic of,Zerg,0,2
Sunday June 16 2013,19006,Serral,Finland,Zerg,Zypher,Sweden,Zerg,2,0
Sunday June 16 2013,19005,Dayshi.sc2,France,Terran,Sjow,Sweden,Terran,0,2
Sunday June 16 2013,19004,Zypher,Sweden,Zerg,Sjow,Sweden,Terran,0,2
Sunday June 16 2013,19003,Dayshi.sc2,France,Terran,Serral,Finland,Zerg,2,0
Sunday June 16 2013,18991,ToD,France,Protoss,Kaldi,Iceland,Zerg,2,0
Sunday June 16 2013,18990,Stephano,France,Zerg,Kaldi,Iceland,Zerg,2,0
Sunday June 16 2013,18989,ToD,France,Protoss,Storm,Denmark,Zerg,0,2
Sunday June 16 2013,19036,Taeja,Korea Republic of,Terran,GuMiho,Korea Republic of,Terran,2,0
Sunday June 16 2013,18991,ToD,France,Protoss,Kaldi,Iceland,Zerg,2,0
Sunday June 16 2013,19026,Snute,Norway,Zerg,DaBoO,Netherlands,Zerg,2,0
Sunday June 16 2013,19025,Goody,Germany,Terran,Harpner,Czech Republic,Protoss,2,1
Sunday June 16 2013,19024,Arthur,Korea Republic of,Protoss,SaltTheWound,Germany,Zerg,2,0
Sunday June 16 2013,19023,PandaTank,South Africa,Protoss,Tefel,Poland,Zerg,0,2
Sunday June 16 2013,19022,SaltTheWound,Germany,Zerg,Tefel,Poland,Zerg,0,2
Sunday June 16 2013,19012,ret,Netherlands,Zerg,Jaedong,Korea Republic of,Zerg,0,2
Sunday June 16 2013,19011,Goswser,United States,Zerg,Elfi,Finland,Protoss,0,2
Sunday June 16 2013,19010,Jaedong,Korea Republic of,Zerg,Elfi,Finland,Protoss,2,0
Sunday June 16 2013,19009,Goswser,United States,Zerg,ret,Netherlands,Zerg,2,1
Sunday June 16 2013,19008,Elfi,Finland,Protoss,ret,Netherlands,Zerg,2,0
Sunday June 16 2013,19007,Goswser,United States,Zerg,Jaedong,Korea Republic of,Zerg,0,2
Sunday June 16 2013,18996,Feast,Belgium,Protoss,Harstem,Netherlands,Protoss,0,2
Sunday June 16 2013,18995,LucifroN,Spain,Terran,Avekatten,Denmark,Zerg,2,0
Sunday June 16 2013,18994,Kaldi,Iceland,Zerg,Storm,Denmark,Zerg,2,0
Sunday June 16 2013,18993,ToD,France,Protoss,Stephano,France,Zerg,1,2
Sunday June 16 2013,18992,Storm,Denmark,Zerg,Stephano,France,Zerg,0,2
Sunday June 16 2013,19027,Goody,Germany,Terran,DaBoO,Netherlands,Zerg,2,0
Sunday June 16 2013,18997,LucifroN,Spain,Terran,Harstem,Netherlands,Protoss,1,2
Sunday June 16 2013,19033,HoBbe,Sweden,Zerg,Taeja,Korea Republic of,Terran,0,2
Sunday June 16 2013,19032,Snuffe,Sweden,Zerg,Taeja,Korea Republic of,Terran,1,2
Sunday June 16 2013,19031,HoBbe,Sweden,Zerg,GuMiho,Korea Republic of,Terran,0,2
Sunday June 16 2013,19030,DaBoO,Netherlands,Zerg,Harpner,Czech Republic,Protoss,2,0
Sunday June 16 2013,19029,Goody,Germany,Terran,Snute,Norway,Zerg,0,2
Sunday June 16 2013,19028,Harpner,Czech Republic,Protoss,Snute,Norway,Zerg,0,2
Sunday June 16 2013,19017,TLO,Germany,Zerg,Targa,Norway,Zerg,2,0
Sunday June 16 2013,19016,ArtifacT,Sweden,Terran,Targa,Norway,Zerg,0,2
Sunday June 16 2013,19015,TLO,Germany,Zerg,Sonder,Denmark,Zerg,2,1
Sunday June 16 2013,19014,Targa,Norway,Zerg,Sonder,Denmark,Zerg,0,2
Sunday June 16 2013,19013,TLO,Germany,Zerg,ArtifacT,Sweden,Terran,2,0
Sunday June 16 2013,19001,Dayshi.sc2,France,Terran,Zypher,Sweden,Zerg,2,0
Sunday June 16 2013,19000,Harstem,Netherlands,Protoss,Avekatten,Denmark,Zerg,2,0
Sunday June 16 2013,18999,LucifroN,Spain,Terran,Feast,Belgium,Protoss,2,0
Sunday June 16 2013,18998,Avekatten,Denmark,Zerg,Feast,Belgium,Protoss,0,2
Sunday June 16 2013,19059,Sting,Korea Republic of,Terran,Jaedong,Korea Republic of,Zerg,2,1
Sunday June 16 2013,19079,Tefel,Poland,Zerg,ThorZaiN,Sweden,Terran,2,0
Sunday June 16 2013,19054,GuMiho,Korea Republic of,Terran,Jaedong,Korea Republic of,Zerg,0,2
Sunday June 16 2013,19096,Sonder,Denmark,Zerg,StarDust,Korea Republic of,Protoss,0,2
Sunday June 16 2013,19095,ToD,France,Protoss,PiG,Australia,Zerg,2,1
Sunday June 16 2013,19094,StarNaN,Sweden,Protoss,Life,Korea Republic of,Zerg,0,2
Sunday June 16 2013,19093,PiG,Australia,Zerg,Life,Korea Republic of,Zerg,1,2
Sunday June 16 2013,19092,StarNaN,Sweden,Protoss,ToD,France,Protoss,0,2
Sunday June 16 2013,19089,Squirtle,Korea Republic of,Protoss,SortOf,Sweden,Zerg,2,0
Sunday June 16 2013,19078,Elfi,Finland,Protoss,Taeja,Korea Republic of,Terran,2,1
Sunday June 16 2013,19077,TheSTC,Korea Republic of,Terran,HyuN,Korea Republic of,Zerg,1,2
Sunday June 16 2013,19076,Stephano,France,Zerg,Slivko,Russian Federation,Zerg,2,0
Sunday June 16 2013,19075,HyuN,Korea Republic of,Zerg,Slivko,Russian Federation,Zerg,2,0
Sunday June 16 2013,19074,Stephano,France,Zerg,TheSTC,Korea Republic of,Terran,2,1
Sunday June 16 2013,19073,Slivko,Russian Federation,Zerg,TheSTC,Korea Republic of,Terran,2,1
Sunday June 16 2013,19058,GuMiho,Korea Republic of,Terran,PandaTank,South Africa,Protoss,2,0
Sunday June 16 2013,19057,Jaedong,Korea Republic of,Zerg,PandaTank,South Africa,Protoss,2,0
Sunday June 16 2013,19056,GuMiho,Korea Republic of,Terran,Sting,Korea Republic of,Terran,2,1
Sunday June 16 2013,19055,PandaTank,South Africa,Protoss,Sting,Korea Republic of,Terran,2,1
Sunday June 16 2013,19097,Snute,Norway,Zerg,LucifroN,Spain,Terran,2,1
Sunday June 16 2013,19054,GuMiho,Korea Republic of,Terran,Jaedong,Korea Republic of,Zerg,0,2
Sunday June 16 2013,19092,StarNaN,Sweden,Protoss,ToD,France,Protoss,0,2
Sunday June 16 2013,19091,Life,Korea Republic of,Zerg,ToD,France,Protoss,2,0
Sunday June 16 2013,19090,StarNaN,Sweden,Protoss,PiG,Australia,Zerg,0,2
Sunday June 16 2013,19089,Squirtle,Korea Republic of,Protoss,SortOf,Sweden,Zerg,2,0
Sunday June 16 2013,19088,Sjow,Sweden,Terran,viPro,Sweden,Protoss,2,0
Sunday June 16 2013,19087,SortOf,Sweden,Zerg,viPro,Sweden,Protoss,0,2
Sunday June 16 2013,19086,Sjow,Sweden,Terran,Squirtle,Korea Republic of,Protoss,0,2
Sunday June 16 2013,19085,viPro,Sweden,Protoss,Squirtle,Korea Republic of,Protoss,0,2
Sunday June 16 2013,19074,Stephano,France,Zerg,TheSTC,Korea Republic of,Terran,2,1
Sunday June 16 2013,19073,Slivko,Russian Federation,Zerg,TheSTC,Korea Republic of,Terran,2,1
Sunday June 16 2013,19072,Stephano,France,Zerg,HyuN,Korea Republic of,Zerg,0,2
Sunday June 16 2013,19071,Bischu,Sweden,Protoss,Goody,Germany,Terran,1,2
Sunday June 16 2013,19070,Harstem,Netherlands,Protoss,TLO,Germany,Zerg,1,2
Sunday June 16 2013,19069,Goody,Germany,Terran,TLO,Germany,Zerg,0,2
Sunday June 16 2013,19065,MaNa,Poland,Protoss,viOLet,Korea Republic of,Zerg,0,2
Sunday June 16 2013,19064,Dayshi.sc2,France,Terran,Suppy,United States,Zerg,2,1
Sunday June 16 2013,19093,PiG,Australia,Zerg,Life,Korea Republic of,Zerg,1,2
Sunday June 16 2013,19085,viPro,Sweden,Protoss,Squirtle,Korea Republic of,Protoss,0,2
Sunday June 16 2013,19090,StarNaN,Sweden,Protoss,PiG,Australia,Zerg,0,2
Sunday June 16 2013,19084,Sjow,Sweden,Terran,SortOf,Sweden,Zerg,2,0
Sunday June 16 2013,19070,Harstem,Netherlands,Protoss,TLO,Germany,Zerg,1,2
Sunday June 16 2013,19069,Goody,Germany,Terran,TLO,Germany,Zerg,0,2
Sunday June 16 2013,19068,Harstem,Netherlands,Protoss,Bischu,Sweden,Protoss,2,1
Sunday June 16 2013,19065,MaNa,Poland,Protoss,viOLet,Korea Republic of,Zerg,0,2
Sunday June 16 2013,19064,Dayshi.sc2,France,Terran,Suppy,United States,Zerg,2,1
Sunday June 16 2013,19063,viOLet,Korea Republic of,Zerg,Suppy,United States,Zerg,2,1
Sunday June 16 2013,19086,Sjow,Sweden,Terran,Squirtle,Korea Republic of,Protoss,0,2
Monday June 17 2013,17064,[SKT],Korea Republic of,,[KHAN],Korea Republic of,,3,4
Monday June 17 2013,17053,[KT],Korea Republic of,,[STX],Korea Republic of,,0,4
Monday June 17 2013,19102,Jaedong,Korea Republic of,Zerg,Stephano,France,Zerg,2,0
Monday June 17 2013,19103,LucifroN,Spain,Terran,Dayshi.sc2,France,Terran,2,1
Monday June 17 2013,19104,Squirtle,Korea Republic of,Protoss,TLO,Germany,Zerg,1,2
Monday June 17 2013,19105,Taeja,Korea Republic of,Terran,ToD,France,Protoss,2,0
Monday June 17 2013,19106,Life,Korea Republic of,Zerg,Tefel,Poland,Zerg,2,0
Monday June 17 2013,19107,Harstem,Netherlands,Protoss,Sjow,Sweden,Terran,1,2
Monday June 17 2013,19108,viOLet,Korea Republic of,Zerg,StarDust,Korea Republic of,Protoss,0,2
Monday June 17 2013,19109,HyuN,Korea Republic of,Zerg,GuMiho,Korea Republic of,Terran,2,1
Monday June 17 2013,19110,Jaedong,Korea Republic of,Zerg,LucifroN,Spain,Terran,2,0
Monday June 17 2013,19111,TLO,Germany,Zerg,Taeja,Korea Republic of,Terran,0,2
Monday June 17 2013,19112,Life,Korea Republic of,Zerg,Sjow,Sweden,Terran,1,2
Monday June 17 2013,19113,StarDust,Korea Republic of,Protoss,HyuN,Korea Republic of,Zerg,2,1
Monday June 17 2013,19114,Jaedong,Korea Republic of,Zerg,Taeja,Korea Republic of,Terran,2,0
Monday June 17 2013,19115,Sjow,Sweden,Terran,StarDust,Korea Republic of,Protoss,0,2
Monday June 17 2013,19116,Jaedong,Korea Republic of,Zerg,StarDust,Korea Republic of,Protoss,2,3
Tuesday June 18 2013,17074,[EG-TL],International,,[T8],Korea Republic of,,4,1
Tuesday June 18 2013,18860,Soulkey,Korea Republic of,Zerg,YuGiOh,Korea Republic of,Zerg,1,0
Tuesday June 18 2013,18859,RagnaroK,Korea Republic of,Protoss,Soulkey,Korea Republic of,Zerg,0,1
Tuesday June 18 2013,18858,Flash,Korea Republic of,Terran,YuGiOh,Korea Republic of,Zerg,1,0
Tuesday June 18 2013,18857,Flash,Korea Republic of,Terran,RagnaroK,Korea Republic of,Protoss,1,0
Tuesday June 18 2013,18856,Soulkey,Korea Republic of,Zerg,YuGiOh,Korea Republic of,Zerg,0,1
Tuesday June 18 2013,18863,INnoVation,Korea Republic of,Terran,Bbyong,Korea Republic of,Terran,1,0
Tuesday June 18 2013,18862,Flying,Korea Republic of,Protoss,Bbyong,Korea Republic of,Terran,0,1
Tuesday June 18 2013,18861,INnoVation,Korea Republic of,Terran,Rogue,Korea Republic of,Zerg,1,0
Tuesday June 18 2013,18864,Rogue,Korea Republic of,Zerg,Flying,Korea Republic of,Protoss,1,0
Tuesday June 18 2013,18865,Rogue,Korea Republic of,Zerg,Bbyong,Korea Republic of,Terran,0,1
Thursday June 20 2013,18866,sOs.sc2,Korea Republic of,Protoss,EffOrt,Korea Republic of,Zerg,1,0
Thursday June 20 2013,18867,soO,Korea Republic of,Zerg,Maru,Korea Republic of,Terran,1,0
Thursday June 20 2013,18868,soO,Korea Republic of,Zerg,sOs.sc2,Korea Republic of,Protoss,1,0
Thursday June 20 2013,18869,EffOrt,Korea Republic of,Zerg,Maru,Korea Republic of,Terran,0,1
Thursday June 20 2013,18870,Maru,Korea Republic of,Terran,sOs.sc2,Korea Republic of,Protoss,1,0
Thursday June 20 2013,18875,Curious,Korea Republic of,Zerg,Symbol,Korea Republic of,Zerg,0,1
Thursday June 20 2013,18874,Symbol,Korea Republic of,Zerg,Shine,Korea Republic of,Zerg,1,0
Thursday June 20 2013,18873,Trap,Korea Republic of,,Curious,Korea Republic of,Zerg,1,0
Thursday June 20 2013,18872,Shine,Korea Republic of,Zerg,Curious,Korea Republic of,Zerg,0,1
Thursday June 20 2013,18871,Symbol,Korea Republic of,Zerg,Trap,Korea Republic of,,0,1
Thursday June 20 2013,19169,MC,Korea Republic of,Protoss,Fuzer,Finland,Terran,2,0
Thursday June 20 2013,19170,Goswser,United States,Zerg,Socke,Germany,Protoss,1,2
Thursday June 20 2013,19171,MC,Korea Republic of,Protoss,Socke,Germany,Protoss,2,0
Thursday June 20 2013,19172,Fuzer,Finland,Terran,Goswser,United States,Zerg,0,2
Thursday June 20 2013,19173,Socke,Germany,Protoss,Goswser,United States,Zerg,0,2
Thursday June 20 2013,19179,ToD,France,Protoss,DIMAGA,Ukraine,Zerg,0,2
Thursday June 20 2013,19180,ThorZaiN,Sweden,Terran,Targa,Norway,Zerg,2,0
Thursday June 20 2013,19181,DIMAGA,Ukraine,Zerg,ThorZaiN,Sweden,Terran,0,2
Thursday June 20 2013,19182,ToD,France,Protoss,Targa,Norway,Zerg,2,0
Thursday June 20 2013,19183,DIMAGA,Ukraine,Zerg,ToD,France,Protoss,0,2
Friday June 21 2013,16612,Axiom-Acer,International,,[ST],Korea Republic of,,4,0
Friday June 21 2013,19188,Happy,Russian Federation,Terran,qxc,United States,Terran,2,0
Friday June 21 2013,19187,PandaTank,South Africa,Protoss,qxc,United States,Terran,0,2
Friday June 21 2013,19186,Stephano,France,Zerg,Happy,Russian Federation,Terran,2,0
Friday June 21 2013,19185,Happy,Russian Federation,Terran,qxc,United States,Terran,2,0
Friday June 21 2013,19184,Stephano,France,Zerg,PandaTank,South Africa,Protoss,2,0
Friday June 21 2013,19193,Kas,Ukraine,Terran,NightenD,Romania,Protoss,0,2
Friday June 21 2013,19192,State,United States,Protoss,NightenD,Romania,Protoss,0,2
Friday June 21 2013,19191,Taeja,Korea Republic of,Terran,Kas,Ukraine,Terran,2,1
Friday June 21 2013,19190,Kas,Ukraine,Terran,NightenD,Romania,Protoss,2,1
Friday June 21 2013,19189,Taeja,Korea Republic of,Terran,State,United States,Protoss,2,0
Friday June 21 2013,19199,Snute,Norway,Zerg,Hendralisk,Canada,Zerg,2,0
Friday June 21 2013,19200,HasuObs,Germany,Protoss,MorroW,Sweden,Terran,1,2
Friday June 21 2013,19201,Snute,Norway,Zerg,MorroW,Sweden,Terran,2,0
