264637,Neeb,TY,2,4
265658,AMH,MrDead,2,1
265659,ClockWise.st2,AMH,2,0
265661,AMH,MrDead,2,1
265660,lucho,MrDead,0,2
265657,ClockWise.st2,lucho,2,0
265655,GTMaic,dante.st2,0,2
265654,RoBear,dante.st2,0,2
265653,kArTeL,GTMaic,2,0
265651,kArTeL,RoBear,2,0
265652,dante.st2,GTMaic,0,2
265505,Ziggy,TRUE,2,0
265510,Brat_OK,PtitDrogo,0,2
265509,Brat_OK,TRUE,1,2
265508,Bly,Ziggy,2,0
265507,PtitDrogo,TRUE,2,0
265506,Brat_OK,Bly,1,2
265504,PtitDrogo,Bly,2,1
265503,Brat_OK,Ziggy,1,2
265502,TRUE,Bly,2,1
265501,PtitDrogo,Ziggy,2,0
263404,Solar,Zest,4,1
265499,Cure,Dark.Sc2,0,4
265500,Stats,GuMiho,2,3
263403,Classic,TY,3,4
265498,Dark.Sc2,GuMiho,3,1
265497,Cure,Stats,3,0
265322,Solar,Scarlett,4,0
265321,Creator,Scarlett,0,3
265320,SortOf,Solar,2,3
264985,Vanya,Strange,1,4
264633,Zest,Stats,3,2
265319,Scarlett,soO,3,0
264632,Maru,GuMiho,3,0
265318,Reynor,Creator,2,3
265317,Has,Solar,0,3
265316,FanTaSy,SortOf,2,3
265149,ArT.Sc2,Rodzyn,1,3
264984,Bly,Strange,1,3
265148,Matiz,Rodzyn,1,3
264983,Vanya,Rail,3,2
265147,ArT.Sc2,Indy,3,1
265101,DnS,Denver,0,2
265104,DnS,Nerchio,0,2
265103,AqueroN,Denver,0,2
265102,Harstem,Nerchio,2,1
264981,Kas,Bly,0,3
265109,AqueroN,Harstem,0,2
265108,Nerchio,Denver,2,0
265107,DnS,Harstem,1,2
265106,AqueroN,Nerchio,1,2
265105,Denver,Harstem,2,0
265104,DnS,Nerchio,0,2
265144,Gerald,Indy,1,2
265145,Gremory,Matiz,0,2
264980,Rail,Awers,3,0
263898,niceq,Sweter,2,0
263897,Matiz,Rodzyn,0,2
263905,niceq,Gerald,0,2
263900,Sweter,Matiz,0,2
263901,niceq,Rodzyn,0,2
263896,Gerald,Sweter,2,0
263903,Rodzyn,Sweter,2,0
263902,Gerald,Matiz,1,1
263899,Gerald,Rodzyn,1,1
263904,niceq,Matiz,0,2
263907,Gremory,BluE.pl,1,1
263908,Tocon,Indy,0,2
263913,BluE.pl,Indy,0,2
263912,ArT.Sc2,Gremory,2,0
263910,Indy,Gremory,0,2
263915,Tocon,ArT.Sc2,0,2
263906,ArT.Sc2,Indy,2,0
263911,Tocon,BluE.pl,0,2
263909,ArT.Sc2,BluE.pl,2,0
263914,Tocon,Gremory,0,2
247432,FireFoX.fr,Railgan,4,2
247431,NoLimit,Railgan,0,3
247433,JackO,NoLimit,1,3
247430,FireFoX.fr,JackO,3,1
247419,FireFoX.fr,niceq,3,0
247418,MisterL,Aelith,3,2
247418,MisterL,Aelith,3,2
247433,JackO,NoLimit,1,3
247432,FireFoX.fr,Railgan,4,2
247431,NoLimit,Railgan,0,3
247430,FireFoX.fr,JackO,3,1
247429,Railgan,GhostHell,3,1
247428,Ditrih,NoLimit,1,3
247427,JackO,MariK,3,0
247420,JackO,NukeLar,3,2
247419,FireFoX.fr,niceq,3,0
258714,Nerchio,Clem,3,1
264969,Cure,FanTaSy,1,2
263402,Dark.Sc2,Creator,4,0
264971,Jieshi (Mystery),INnoVation,0,2
264965,INnoVation,Cure,2,0
264966,FanTaSy,soO,2,1
264967,Jieshi (Mystery),Cure,0,2
264968,INnoVation,soO,2,1
264968,INnoVation,soO,2,1
264962,INnoVation,FanTaSy,2,0
264970,Jieshi (Mystery),soO,2,0
264963,soO,Cure,2,1
264964,Jieshi (Mystery),FanTaSy,1,2
258706,Nerchio,Namshar,3,2
258713,Reynor,souL,3,1
263735,Hellraiser,Awers,1,3
258715,Bly,Elazer,1,3
258702,Nerchio,Harstem,3,0
263734,Kas,DIMAGA,3,2
263733,Strange,Bee.Sc2,3,0
258711,Namshar,Clem,2,3
264274,Maru,Nice.SC2,4,0
264275,Demigod,MeomaikA,0,3
264273,Nice.SC2,MeomaikA,3,1
264272,Maru,Demigod,3,0
264271,MeomaikA,LIGHTWEIGHT,3,0
264270,Nice.SC2,AmyPie,3,0
264269,Demigod,Jaquelton,3,0
264268,Maru,StriKE.th,3,0
264282,Nerchio,Reynor,2,4
264283,MaNa,Snute,1,3
264280,Nerchio,MaNa,3,0
264281,Reynor,Snute,3,1
264635,Leenock,TY,0,3
264634,Neeb,Rogue,3,1
263732,Rail,Bly,2,3
263731,Skillous,Kas,0,3
263730,Awers,Vanya,1,3
258683,PtitDrogo,Zanster,2,3
258685,Stephano,Hellraiser,0,3
258687,Lambo,Snute,2,3
258674,Serral,DnS,3,0
264538,Stats,Rogue,3,0
264536,Stats,Dark.Sc2,1,3
264537,Patience,Rogue,2,3
264535,Dark.Sc2,Rogue,3,1
264534,Patience,Stats,1,3
264422,starkiller.us,Rhizer,5,3
264420,Neeb,Scarlett,4,0
264419,TRUE,Scarlett,2,3
264418,MaSa,Neeb,1,3
264417,Scarlett,Semper,3,0
264416,TRUE,Antis,3,0
264415,Neeb,JonSnow,3,0
264414,MaSa,puCK,3,0
264242,MaNa,Reynor,1,2
264237,Namshar,DnS,0,2
264234,DnS,souL,2,0
264233,Reynor,Namshar,2,0
264236,Reynor,souL,2,1
264235,MaNa,Namshar,0,2
264238,MaNa,souL,1,2
264238,MaNa,souL,1,2
264239,Reynor,DnS,0,2
264240,souL,Namshar,0,2
264241,MaNa,DnS,1,2
261558,soO,TIME.sc2,3,0
261557,Scarlett,Zest,0,3
264320,Solar,Dark.Sc2,3,1
264321,Rookie Lol,HHQuanTa,2,0
263826,Serral,Elazer,4,2
263825,uThermal,Elazer,2,3
263824,Serral,Lambo,3,1
263823,Elazer,Nerchio,3,0
263822,HeRoMaRinE,uThermal,0,3
263821,Lambo,MaNa,3,0
261556,TIME.sc2,Xigua,3,0
263820,Serral,Namshar,3,0
261555,INnoVation,soO,1,3
261554,Zest,Hurricane,3,2
261553,Neeb,Scarlett,0,3
264330,Stats,sOs.sc2,2,1
264329,KeeN,sOs.sc2,0,2
263131,Stats,TY,1,2
263130,TY,sOs.sc2,2,0
263129,Stats,KeeN,2,0
264319,HHQuanTa,Dark.Sc2,0,2
264318,Rookie Lol,Solar,0,2
264245,Denver,Gerald,2,1
264247,Gerald,Bly,1,2
264246,PtitDrogo,Clem,2,1
264252,Denver,PtitDrogo,1,2
264248,Denver,Clem,2,1
264243,PtitDrogo,Gerald,2,1
264250,Clem,Gerald,2,0
264249,PtitDrogo,Bly,0,2
264244,Bly,Clem,2,0
264251,Denver,Bly,0,2
263868,Demi,AqueroN,1,5
264187,Pezz,Peppy,1,3
263400,Dear,Impact,2,4
264186,Peppy,Vivid,3,0
263399,GuMiho,HerO,4,2
264185,Pezz,Blysk,0,2
264184,Blysk,Vivid,2,1
264305,Pezz,Peppy,2,1
264136,Cyan,Rail,1,3
264135,Rail,Bee.Sc2,3,1
264134,Cyan,souL,0,2
264133,souL,Bee.Sc2,2,1
264132,Cyan,Rail,2,0
258723,Elazer,Reynor,3,0
258724,Clem,Harstem,3,2
263967,goblin,Reynor,0,3
263968,MaNa,Reynor,1,3
263966,MaNa,DnS,3,2
263969,DnS,goblin,2,3
263968,MaNa,Reynor,1,3
263944,Trap,Leenock,1,2
263943,Leenock,herO.kr,2,0
263134,Zest,Trap,2,0
263133,Trap,herO.kr,2,1
263132,Zest,Leenock,2,1
258678,Serral,PtitDrogo,3,0
258676,Hellraiser,Lambo,3,1
258696,Zanster,DnS,3,2
258695,Snute,Stephano,3,2
263740,Impact.kr,GuMiho,0,3
263398,Zest,Prince.kr,4,2
263738,Impact,Cure,0,3
263739,GuMiho,ShoWTimE.,3,1
263397,INnoVation,Solar,3,4
263737,Cure,ShoWTimE.,3,0
263736,GuMiho,Impact,2,3
263460,Solar,FanTaSy,4,0
263459,FanTaSy,SortOf,3,2
263458,Bunny.kr,Solar,0,3
263693,DarkUnnamed,Psych.Sc2,2,5
261613,Semper,Astrea,2,1
261611,MaSa,Semper,2,0
261612,Astrea,Epic.SC2,2,1
261610,Semper,Epic.SC2,2,1
261609,MaSa,Astrea,2,0
261589,Nerchio,Clem,2,1
261587,Nerchio,Lambo,0,2
261588,Clem,Reynor,2,0
261586,Lambo,Reynor,2,0
261585,Nerchio,Clem,2,1
261607,Kane,JonSnow,0,2
261605,TRUE,Kane,2,0
261606,Bioice,JonSnow,0,2
261604,JonSnow,Kane,0,2
261603,TRUE,Bioice,2,1
261583,MaNa,souL,2,0
261581,HeRoMaRinE,MaNa,2,1
261582,souL,DnS,2,0
261580,MaNa,DnS,2,1
261579,HeRoMaRinE,souL,2,0
263477,Dark.Sc2,GuMiho,1,2
263476,GuMiho,INnoVation,2,0
263137,Dark.Sc2,Rogue,0,2
263136,Rogue,INnoVation,2,1
263135,Dark.Sc2,GuMiho,2,1
263396,TY,Patience,4,0
263271,Gerald,Namshar,0,3
263395,Classic,Spear.kr,4,0
263270,Gerald,MacSed,3,1
263269,Namshar,Leenock,0,2
263268,Leenock,MacSed,2,1
263267,Namshar,Gerald,2,1
262268,Ziggy,Harstem,2,3
262267,Future,Harstem,0,3
262266,Bly,Ziggy,2,0
262265,Ziggy,Harstem,2,1
262264,Bly,Future,2,0
258716,Namshar,souL,3,2
258708,Reynor,Clem,3,0
258710,Nerchio,Bly,3,1
258712,Harstem,Elazer,0,3
261322,Patience,Impact.kr,1,3
261320,Patience,Dark.Sc2,0,3
261321,TOP*,Impact.kr,2,3
261319,Dark.Sc2,Impact.kr,3,1
261318,TOP*,Patience,1,3
263225,Neeb,Reynor,2,0
263223,Neeb,Impact,2,0
263140,Maru,Reynor,2,1
263139,Impact,Reynor,1,2
263138,Maru,Neeb,2,0
258682,Serral,Lambo,3,0
258680,Stephano,Zanster,0,3
258684,DnS,Snute,0,3
258688,PtitDrogo,Hellraiser,1,3
261551,Kelazhur,SpeCial.Sc2,1,4
261550,SpeCial.Sc2,Cham,3,0
261544,Kelazhur,SpeCial.Sc2,3,1
261601,Cuddlebear,puCK,1,2
261599,Scarlett,puCK,2,0
261600,Cuddlebear,Future,2,1
261598,puCK,Future,2,1
261597,Scarlett,Cuddlebear,2,0
261577,uThermal,Harstem,2,1
261576,Denver,Harstem,0,2
261575,Serral,uThermal,2,1
261574,uThermal,Harstem,2,0
261573,Serral,Denver,2,0
261549,Pacomike,Cham,2,3
261547,Erik,Pacomike,1,2
261548,Cham,HalfBreed,2,1
261543,SpeCial.Sc2,Erik,3,0
260246,niceq,Moja.sc2,0,3
261542,Cham,Kelazhur,0,3
260245,GodSenDeath,Geeden,2,3
261552,Light.ro,kauP,5,4
260244,NeGaN,MisterL,0,3
261593,Neeb,starkiller.us,2,0
261595,Antis,starkiller.us,2,1
261592,Silky,starkiller.us,0,2
261594,Antis,Silky,2,0
261591,Neeb,Antis,2,0
260242,Lumpas,Össy,0,3
260243,TBLM,Spaz.de,3,0
261571,Snute,Namshar,0,2
261569,Snute,Elazer,0,2
261569,Snute,Elazer,0,2
261570,Namshar,Stephano,2,0
260240,Varys,eagle.,2,3
261568,Stephano,Elazer,0,2
260239,Damrud,GhostHell,1,3
261567,Snute,Namshar,2,1
259659,Has,Expect,4,1
259658,Expect,ButAlways,3,0
259657,Has,nice,3,0
261546,Jarppi,HalfBreed,1,2
261545,Scam,Pacomike,1,2
261541,HalfBreed,Erik,1,3
261540,SpeCial.Sc2,Jarppi,3,0
261539,Kelazhur,Pacomike,3,0
261538,Scam,Cham,0,3
261843,BrAvO,yaaasqueeeen,0,2
261837,Creator,Kas,3,1
261842,Golf,Hotel,0,2
261836,PSiArc,Kas,0,3
261835,Creator,goblin,1,2
261834,goblin,Kas,2,1
261833,Creator,PSiArc,2,0
261824,Cham,Krr,3,1
261823,LilleKanin,Krr,1,2
261822,starkiller.us,Cham,3,1
261821,Cham,Krr,2,0
261820,LilleKanin,starkiller.us,0,2
258721,Namshar,Harstem,2,3
258720,Bly,Reynor,1,3
258709,souL,Elazer,1,3
260236,Nikopol,Geeden,0,3
258693,PtitDrogo,DnS,3,1
258686,Serral,Zanster,3,1
258681,Hellraiser,Snute,3,2
258692,Lambo,Stephano,3,0
260638,soO,GuMiho,4,3
260636,Stats,soO,1,3
260637,Leenock,GuMiho,2,3
260632,Stats,Zest,2,0
260635,Solar,GuMiho,0,2
260634,Trap,Leenock,0,2
260633,Cure,soO,1,2
259175,Nerchio,Bly,3,0
261309,PtitDrogo,Elazer,4,3
260309,PappiJoe,printf,0,2
260303,Hunta,goblin,0,2
261308,Clem,Elazer,2,3
260291,CalebAracous,LilleKanin,2,0
260297,Ninja.us,FoxeR,0,2
260295,Ninja.us,Brat_OK,1,2
260296,JackO,FoxeR,1,2
260301,Hunta,Bee.Sc2,1,2
260302,goblin,Jarppi,2,0
260307,PappiJoe,Skillous,1,2
260307,PappiJoe,Skillous,1,2
260302,goblin,Jarppi,2,0
260301,Hunta,Bee.Sc2,1,2
261307,PtitDrogo,DnS,3,1
260306,Skillous,printf,2,1
260305,Disk,PappiJoe,1,2
260300,Jarppi,Bee.Sc2,0,2
260299,goblin,Hunta,0,2
260294,Brat_OK,FoxeR,2,0
260293,JackO,Ninja.us,0,2
260288,LilleKanin,Uzikoti,1,2
260287,Cuddlebear,CalebAracous,0,2
259172,goblin,Bly,3,2
259171,Nerchio,AqueroN,3,0
261080,uThermal,Elazer,5,0
261079,TLO,Elazer,2,4
260235,Term,GodSenDeath,0,1
260234,Seigifried,MisterL,0,3
260231,Raz.us,TBLM,0,3
260238,Seracis,Moja.sc2,1,3
260234,Seigifried,MisterL,0,3
260233,Ziomek,NeGaN,0,3
260232,Markus,Spaz.de,0,3
261078,uThermal,MaNa,4,0
260230,Össy,imbAllard,3,1
260229,Luolis,Lumpas,1,3
260228,HEADHUNTER,wannaBe.de,1,3
260227,Garnath,WildGame,3,2
260226,eagle.,SantaSam,3,0
260225,Varys,Savage.sc2,3,1
260224,Cereal.ca,GhostHell,0,3
260223,MariK,Damrud,1,3
261077,souL,Elazer,1,3
261076,Reynor,TLO,2,3
259416,Stats,Serral,3,4
261178,Team Maru,TeamSerral,2,5
260885,Denver,Clem,1,1
260887,Elazer,Clem,2,0
260888,InZane,Denver,2,0
259174,AqueroN,Bly,2,3
260893,MaNa,Elazer,1,1
260273,Nistic,Spazymazy,2,0
260269,Spazymazy,Nistic,2,0
260270,Kas,Rob.sc2,2,0
260886,MaNa,InZane,1,1
260271,Spazymazy,Kas,1,2
260884,Elazer,InZane,2,0
260281,NoLimit,BluE.pl,1,2
260279,Kozan,Ryosis,2,0
260272,Nistic,Rob.sc2,2,0
260277,Kozan,InZane,0,2
260276,InZane,Ryosis,2,0
260275,Kozan,Össy,2,0
260278,Ryosis,Össy,2,1
260284,NoLimit,jheffe,0,2
260285,BluE.pl,jheffe,1,2
260283,BluE.pl,McMonroe,0,2
260282,McMonroe,jheffe,2,0
260269,Spazymazy,Nistic,2,0
260267,starkiller.us,YutakaHoshino,2,1
260266,YutakaHoshino,omgabanana,2,1
260265,Future,starkiller.us,2,0
260264,omgabanana,starkiller.us,0,2
260263,Future,YutakaHoshino,2,0
260892,MaNa,Denver,2,0
260889,MaNa,Clem,2,0
260891,Clem,InZane,2,0
261075,MaNa,Lambo,3,2
261068,MaNa,Harstem,3,1
261074,TRUE,uThermal,0,3
261066,Stephano,uThermal,0,3
259414,Maru,Stats,1,3
259415,Serral,Dark.Sc2,3,1
259425,TheMusZero,WoodedMicrob,1,2
259428,WoodedMicrob,TheMusZero,1,2
260890,Elazer,Denver,2,0
259422,Fuzer,Luolis,2,1
259413,Dark.Sc2,Classic,3,2
259412,Serral,INnoVation,3,0
259411,Stats,SpeCial.Sc2,3,0
259410,Maru,ShoWTimE.,3,0
259427,Mirzo.fi,TheMusZero,0,2
259426,PuPu,WoodedMicrob,2,0
259424,PuPu,Mirzo.fi,2,0
260596,KeeN,Reynor,2,3
260595,Spazymazy,Bly,1,3
259421,Enpo,Luolis,1,2
260593,Bly,MeomaikA,3,0
260594,BLord,Reynor,0,3
259420,ZhuGeLiang,Fuzer,2,0
259420,ZhuGeLiang,Fuzer,2,0
260591,GuMiho,KeeN,3,1
259419,Fuzer,Luolis,2,0
259409,Classic,Scarlett,3,2
259418,ZhuGeLiang,Enpo,2,0
259408,Neeb,Dark.Sc2,0,3
259407,Rogue,INnoVation,1,3
259406,Serral,Kelazhur,3,0
260672,TRUE,MaNa,4,0
260671,MaNa,Namshar,3,2
260670,Namshar,Cham,3,2
260665,TRUE,MaNa,3,1
260669,THERIDDLER,Cham,1,3
260630,ArT.Sc2,AqueroN,1,1
260668,Vindicta,Namshar,1,3
260622,TLO,Hellraiser,2,0
260666,Future,Namshar,1,3
260667,Cham,Brat_OK,3,1
258707,Harstem,Bly,3,0
260631,ArT.Sc2,TLO,0,2
260664,THERIDDLER,MaNa,0,3
260663,Vindicta,TRUE,0,3
260625,TLO,Stephano,1,1
258718,Nerchio,Elazer,1,3
260626,Hellraiser,AqueroN,2,0
260624,ArT.Sc2,Hellraiser,0,2
260623,AqueroN,Stephano,1,1
260629,Stephano,Hellraiser,2,0
260628,TLO,AqueroN,2,0
260627,ArT.Sc2,Stephano,0,2
258719,Clem,souL,3,2
258703,Reynor,Namshar,3,1
260598,GuMiho,Reynor,2,3
260599,Solar,Reynor,3,2
260597,Bly,Reynor,1,3
260592,Solar,GuMiho,3,1
259405,SpeCial.Sc2,Has,3,0
259404,Stats,Cyan,3,0
259403,ShoWTimE.,Zest,3,1
259402,Maru,soO,3,2
259161,PtitDrogo,Namshar,2,3
259163,MaNa,PtitDrogo,3,2
259162,MaNa,Optimus.NED,3,1
259160,Optimus.NED,Namshar,0,3
259159,MaNa,PtitDrogo,0,1
260198,Ziggy,uThermal,0,2
260195,Ziggy,Namshar,0,2
260202,Ziggy,souL,0,2
260196,souL,uThermal,1,1
260194,Lambo,uThermal,1,1
260201,Ziggy,Lambo,0,2
260199,souL,Lambo,0,2
260197,Namshar,Lambo,0,2
260200,uThermal,Namshar,1,1
258691,Zanster,Hellraiser,3,2
258690,Serral,Snute,3,0
260149,puCK,goblin,1,1
260145,Reynor,goblin,2,0
260144,Harstem,TRUE,0,2
260143,puCK,Reynor,1,1
260142,goblin,TRUE,0,2
260141,Harstem,Reynor,0,2
258679,DnS,Lambo,1,3
258675,Stephano,PtitDrogo,3,1
260147,Harstem,goblin,2,0
260148,TRUE,Reynor,2,0
259054,Denver,CripSeiL,3,0
259053,PtitDrogo,FireFoX.fr,3,0
259056,Abbadon,Clem,3,1
259055,ShadoWn,DnS,3,2
259652,Impact,Zest,2,3
259651,Trap,Zest,0,2
259650,Zest,Classic,2,1
259783,Probe,Hurricane,1,3
259782,Hurricane,Firefly.sc2,2,0
259779,Jieshi (Mystery),Hurricane,0,2
259649,Trap,Impact,1,2
259781,Firefly.sc2,Jieshi (Mystery),2,0
259780,Probe,Hurricane,2,1
259648,Impact,Classic,2,0
259647,Zest,Trap,0,2
259778,Probe,Firefly.sc2,2,0
258689,DnS,Stephano,0,3
259574,starkiller.us,darkzero,5,1
259169,Harstem,ShadoWn,3,0
259168,Harstem,Hellraiser,3,1
259167,Reynor,ShadoWn,3,1
259166,ShadoWn,Hellraiser,3,1
259165,Harstem,Reynor,0,3
259656,ButAlways,TopRush,3,2
259655,GogojOey,Expect,1,3
259654,nice,Bistork,3,1
259653,Has,Rex,3,2
258869,TerraN,Jarppi,0,2
258868,BLord,Jarppi,1,2
258867,Kelazhur,TerraN,2,0
258866,TerraN,Jarppi,2,0
258865,Kelazhur,BLord,2,0
259542,Nerchio,Scarlett,1,3
259213,INnoVation,Stats,0,3
259211,INnoVation,ShoWTimE.,0,3
259212,FanTaSy,Stats,1,3
259210,Stats,ShoWTimE.,0,3
259209,FanTaSy,INnoVation,1,3
258863,Pacomike,Lobo.br,2,0
258862,Lobo.br,TheZergLord,2,1
258861,SpeCial.Sc2,Pacomike,2,0
258860,TheZergLord,Pacomike,1,2
258859,SpeCial.Sc2,Lobo.br,2,1
245064,Durn,Luolis,4,3
259157,Snute,souL,3,2
259156,souL,Gerald,3,2
259155,Snute,DnS,2,3
259153,souL,Snute,0,3
259154,Gerald,DnS,0,3
258722,Nerchio,souL,3,0
258725,Bly,Namshar,3,1
258717,Harstem,Reynor,3,2
258705,Elazer,Clem,3,1
258857,eGGz,Cham,1,2
258856,Cham,LsEbA,2,1
258855,HalfBreed,eGGz,2,1
258854,eGGz,LsEbA,2,1
258853,Cham,HalfBreed,0,2
258851,Ryu.sc2,Erik,1,2
258850,nanO.br,Erik,1,2
258849,Ryu.sc2,Scam,1,2
258848,Erik,Scam,0,2
258847,Ryu.sc2,nanO.br,2,1
258697,Lambo,PtitDrogo,2,3
258677,Snute,Zanster,3,1
258694,Serral,Hellraiser,3,0
258521,ByuN,TY,1,3
258493,Solar,Cure,1,3
258520,TY,Dark.Sc2,2,1
258491,Solar,Leenock,2,3
258519,Dark.Sc2,Rogue,2,0
258518,ByuN,TY,2,1
258492,Cure,PartinG,3,0
258517,Rogue,TY,0,2
258490,Leenock,PartinG,3,0
258516,ByuN,Dark.Sc2,2,1
258489,Cure,Solar,0,3
258497,Supernova,Solar,0,4
258496,SpeCial.Sc2,Solar,0,3
258495,Supernova,Probe,3,1
258442,INnoVation,Rogue,4,0
258441,Bunny.kr,Rogue,2,3
258440,aLive,INnoVation,1,3
258481,Cyan,Xigua,1,3
258439,Supernova,Rogue,1,3
258480,Xigua,TooDming,2,1
258438,Bunny.kr,Zest,3,0
258479,SilkySC2,TooDming,1,2
258478,Cyan,Xigua,2,0
258477,TooDming,Xigua,1,2
258437,TY,INnoVation,2,3
258476,Cyan,SilkySC2,2,0
258461,ExpecT.sc2,Shang.,3,0
258460,Shang.,Accelerator.,3,2
258459,Has,ExpecT.sc2,3,1
258463,Rex,LittleWolf,3,2
258476,Cyan,SilkySC2,2,0
258467,Rex,LittleWolf,3,1
258464,GogojOey,Noispaxen,3,0
258463,Rex,LittleWolf,3,2
258461,ExpecT.sc2,Shang.,3,0
258460,Shang.,Accelerator.,3,2
258459,Has,ExpecT.sc2,3,1
258458,ExpecT.sc2,Accelerator.,3,0
258457,Has,Shang.,3,1
258455,Bistork,有義氣為兄弟,3,0
258454,有義氣為兄弟,Louis.,3,2
258453,ButAlways,Bistork,3,0
258452,Bistork,Louis.,3,1
258451,ButAlways,有義氣為兄弟,3,0
258449,TopRush,Smile.tw,3,0
258448,Cell.sc2,Smile.tw,2,3
258445,Cell.sc2,TopRush,0,3
257154,SpeCial.Sc2,KeeN,1,2
257153,soO,KeeN,0,2
257152,SpeCial.Sc2,Rogue,0,2
257151,KeeN,Rogue,0,2
257150,soO,SpeCial.Sc2,0,2
258421,Cure,Trap,2,0
258422,Leenock,Cure,2,0
258420,TY,Leenock,2,1
258418,TY,Cure,2,0
258419,Trap,Leenock,1,2
258416,INnoVation,TRUE,2,1
258415,TRUE,Creator,2,0
258414,INnoVation,aLive,0,2
258413,aLive,Creator,2,1
258412,INnoVation,TRUE,2,0
258304,FanTaSy,Zest,0,2
258303,Zest,Solar,2,1
258302,FanTaSy,Supernova,1,2
258301,Solar,Supernova,0,2
258300,Zest,FanTaSy,0,2
258298,Rogue,KeeN,2,1
258297,Rogue,Stats,2,0
258296,Bunny.kr,KeeN,2,0
258295,Stats,KeeN,0,2
258294,Rogue,Bunny.kr,0,2
257148,aLive,Neeb,0,2
257147,Neeb,Losira,2,0
257146,Dark.Sc2,aLive,2,0
257145,Losira,aLive,1,2
257144,Dark.Sc2,Neeb,2,0
257982,PartinG,Reynor,0,2
257981,Reynor,Nice.SC2,2,0
257980,PartinG,Solar,0,2
257979,Solar,Nice.SC2,2,0
257978,Reynor,PartinG,1,2
257976,Namshar,puCK,2,1
257975,JimRising,puCK,0,2
257974,MaNa,Namshar,2,0
257973,puCK,Namshar,0,2
257972,JimRising,MaNa,1,2
257142,TY,Bunny.kr,2,1
257141,RagnaroK,Bunny.kr,1,2
257140,TY,Trap,0,2
257139,Bunny.kr,Trap,0,2
257138,TY,RagnaroK,2,0
257136,Zest,PartinG,2,0
257135,PartinG,ByuN,2,1
257134,Zest,Impact,0,2
257133,Impact,ByuN,2,0
257132,Zest,PartinG,2,1
257156,hinO,XionS,5,0
256849,Serral,Has,4,1
256848,ShoWTimE.,Has,2,3
256847,Serral,HeRoMaRinE,3,0
256846,Nerchio,Has,2,3
256845,Neeb,ShoWTimE.,2,3
256844,HeRoMaRinE,uThermal,3,1
256843,Serral,Reynor,3,0
256772,HerO,Solar,2,0
256771,MMA,Solar,0,2
256770,GuMiho,herO.kr,2,1
256769,herO.kr,Solar,2,0
256768,GuMiho,MMA,2,1
256842,Has,Kelazhur,3,2
256841,Nerchio,Harstem,3,1
256840,Clem,ShoWTimE.,0,3
256839,Neeb,Bly,3,1
256838,uThermal,Snute,3,1
256837,HeRoMaRinE,DnS,3,0
256836,Reynor,SpeCial.Sc2,3,0
256835,Serral,Scarlett,3,2
256800,Scarlett,uThermal,0,2
256781,ShoWTimE.,Silky,2,0
256778,TRUE,DnS,1,2
256819,Harstem,Seither,2,0
256818,Namshar,HeRoMaRinE,0,2
256817,Seither,HeRoMaRinE,0,2
256816,Namshar,Harstem,2,0
256804,Has,Elazer,2,0
256802,Scarlett,PtitDrogo,2,0
256801,PtitDrogo,Cloudy.,2,0
256800,Scarlett,uThermal,0,2
256799,Cloudy.,uThermal,0,2
256798,Scarlett,PtitDrogo,2,0
256786,Serral,Bly,2,0
256784,ShoWTimE.,Silky,2,0
256783,HuT,Silky,1,2
256782,Reynor,ShoWTimE.,2,0
256781,ShoWTimE.,Silky,2,0
256780,HuT,Reynor,0,2
256820,Namshar,Harstem,1,2
256774,DnS,TRUE,0,2
256816,Namshar,Harstem,2,0
256814,Snute,iAsonu,2,1
256813,Denver,iAsonu,1,2
256812,Snute,Neeb,0,2
256811,iAsonu,Neeb,0,2
256798,Scarlett,PtitDrogo,2,0
256796,Kelazhur,DeMuslim,2,0
256795,DeMuslim,Rex,2,0
256794,Kelazhur,Clem,1,2
256793,Rex,Clem,0,2
256792,Kelazhur,DeMuslim,2,0
256780,HuT,Reynor,0,2
256778,TRUE,DnS,1,2
256777,DnS,puCK,2,1
256776,TRUE,Nerchio,1,2
256775,Nerchio,puCK,2,0
256817,Seither,HeRoMaRinE,0,2
256812,Snute,Neeb,0,2
256793,Rex,Clem,0,2
256751,Harstem,DnS,1,2
256750,Rail,AlaSReformed,2,0
256748,Optimus.NED,Bly,1,2
256747,Optimus.NED,Elroye,2,0
256746,Bly,Zanster,1,2
256745,Elroye,Zanster,1,2
256744,Bly,Optimus.NED,2,0
256739,HateMe,ShadoWn,1,2
256738,Elazer,Light.ro,2,0
256732,MaSa,Reynor,0,2
256730,Vortix,PtitDrogo,0,2
256724,ShoWTimE.,SortOf,2,1
256723,InZane,SortOf,0,2
256722,Neeb,ShoWTimE.,2,1
256721,ShoWTimE.,SortOf,2,0
256720,InZane,Neeb,0,2
256726,Clem,LilleKanin,2,1
256763,TLO,DeMuslim,2,0
256762,uThermal,Lambo,2,1
256759,Nerchio,NXZ,2,0
256758,Hellraiser,HeRoMaRinE,0,2
256757,HeRoMaRinE,NXZ,2,0
256756,Hellraiser,Nerchio,2,1
256754,Rail,Harstem,0,2
256753,AlaSReformed,Harstem,0,2
256742,Elazer,HateMe,2,0
256741,Light.ro,HateMe,0,2
256740,Elazer,ShadoWn,1,2
256736,Denver,souL,2,1
256735,souL,MaSa,1,0
256734,Reynor,Denver,2,1
256728,Clem,Vortix,2,0
256727,PtitDrogo,Vortix,0,2
256764,uThermal,TLO,2,0
256746,Bly,Zanster,1,2
