Date,Id,Player1,Player2,Score1,Score2
Sunday November 20 2016,148057,Stats,Patience,1,3
Sunday November 20 2016,148058,Zest,Patience,3,4
Wednesday December 14 2016,151341,Zest,Leenock,1,2
Wednesday December 14 2016,151346,Stats,INnoVation,1,2
Wednesday December 14 2016,151342,Trust,soO,0,2
Wednesday December 14 2016,151347,Losira,herO.kr,2,1
Wednesday December 14 2016,151348,INnoVation,Losira,2,1
Wednesday December 14 2016,151343,Leenock,soO,1,2
Wednesday December 14 2016,151344,Zest,Trust,1,2
Wednesday December 14 2016,151349,Stats,herO.kr,2,1
Wednesday December 14 2016,151345,Leenock,Trust,1,2
Wednesday December 14 2016,151350,Losira,Stats,1,2
Wednesday December 14 2016,151356,ByuN,iAsonu,2,0
Wednesday December 14 2016,151351,Dark.Sc2,Jjakji,2,0
Wednesday December 14 2016,151352,ByuL,Classic,1,2
Wednesday December 14 2016,151357,Maru,Solar,2,0
Wednesday December 14 2016,151358,ByuN,Maru,1,2
Wednesday December 14 2016,151353,Dark.Sc2,Classic,2,0
Wednesday December 14 2016,151359,iAsonu,Solar,2,1
Wednesday December 14 2016,151354,ByuL,Jjakji,2,0
Wednesday December 14 2016,151355,Classic,ByuL,1,2
Wednesday December 14 2016,151360,ByuN,iAsonu,2,0
Thursday December 15 2016,152250,Maru,Stats,1,3
Thursday December 15 2016,152249,INnoVation,Trust,3,0
Thursday December 15 2016,152251,soO,ByuL,2,3
Thursday December 15 2016,152248,Dark.Sc2,ByuN,3,2
Friday December 16 2016,152252,Dark.Sc2,INnoVation,2,3
Saturday December 17 2016,152253,Stats,ByuL,3,2
Sunday December 18 2016,152254,INnoVation,Stats,4,0
Saturday January 7 2017,153424,herO.kr,NightMare.SC2,2,0
Saturday January 7 2017,153425,Maru,GuMiho,2,0
Saturday January 7 2017,153426,herO.kr,Maru,0,2
Saturday January 7 2017,153427,NightMare.SC2,GuMiho,2,1
Saturday January 7 2017,153428,herO.kr,NightMare.SC2,2,0
Wednesday January 11 2017,153429,sOs.sc2,Billowy,0,2
Wednesday January 11 2017,153430,Curious,soO,0,2
Wednesday January 11 2017,153431,Billowy,soO,1,2
Wednesday January 11 2017,153432,sOs.sc2,Curious,2,0
Wednesday January 11 2017,153433,Billowy,sOs.sc2,1,2
Thursday January 12 2017,153652,Stephano,Namshar,2,0
Thursday January 12 2017,153654,XY - Stc2,Erik,2,1
Thursday January 12 2017,153669,Maru,MarineLorD,2,0
Thursday January 12 2017,153647,Erik,DeMuslim,0,2
Thursday January 12 2017,153647,Erik,DeMuslim,0,2
Thursday January 12 2017,153664,Nerchio,Harstem,1,2
Thursday January 12 2017,153646,Stephano,XY - Stc2,1,2
Thursday January 12 2017,153656,Namshar,Erik,2,0
Thursday January 12 2017,153660,Beastyqt,Harstem,2,0
Thursday January 12 2017,153661,Nerchio,Maru,0,2
Thursday January 12 2017,153645,Namshar,DeMuslim,2,1
Thursday January 12 2017,153666,MarineLorD,Rex,2,0
Thursday January 12 2017,153644,DRAGER,XY - Stc2,0,2
Thursday January 12 2017,153665,Maru,Beastyqt,2,0
Thursday January 12 2017,153649,Stephano,DeMuslim,2,1
Thursday January 12 2017,153663,Rex,Beastyqt,1,2
Thursday January 12 2017,153655,Stephano,DRAGER,1,2
Thursday January 12 2017,153658,Nerchio,MarineLorD,2,1
Friday January 13 2017,153651,Erik,DRAGER,2,1
Friday January 13 2017,153667,Nerchio,Beastyqt,2,0
Friday January 13 2017,153659,Rex,Maru,0,2
Friday January 13 2017,153643,Stephano,Erik,2,0
Friday January 13 2017,153650,XY - Stc2,Namshar,2,1
Friday January 13 2017,153653,DeMuslim,DRAGER,2,0
Friday January 13 2017,153668,Harstem,Rex,2,0
Friday January 13 2017,153672,Harstem,Maru,0,2
Friday January 13 2017,153648,DRAGER,Namshar,0,2
Friday January 13 2017,153670,Nerchio,Rex,2,0
Friday January 13 2017,153657,DeMuslim,XY - Stc2,0,2
Friday January 13 2017,153662,MarineLorD,Harstem,2,0
Friday January 13 2017,153683,SpeCial.Sc2,Zerghamdi,2,0
Friday January 13 2017,153676,Scarlett,Neeb,0,2
Friday January 13 2017,153681,Elazer,Zerghamdi,2,1
Friday January 13 2017,153699,PSiArc,ShoWTimE.,0,2
Friday January 13 2017,153687,SpeCial.Sc2,Neeb,1,2
Friday January 13 2017,153688,TY,ShoWTimE.,2,1
Friday January 13 2017,153695,PSiArc,Kelazhur,2,0
Friday January 13 2017,153682,Scarlett,iAsonu,2,0
Friday January 13 2017,153684,Neeb,Elazer,2,0
Friday January 13 2017,153701,Kelazhur,ShoWTimE.,0,2
Friday January 13 2017,153702,Cham,PSiArc,2,0
Friday January 13 2017,153674,Zerghamdi,Neeb,0,2
Friday January 13 2017,153700,TY,Jim,2,0
Friday January 13 2017,153690,Kelazhur,Cham,2,0
Friday January 13 2017,153679,Scarlett,SpeCial.Sc2,2,0
Friday January 13 2017,153680,Neeb,iAsonu,0,2
Friday January 13 2017,153678,Zerghamdi,iAsonu,0,2
Friday January 13 2017,153689,Jim,PSiArc,2,1
Friday January 13 2017,153692,ShoWTimE.,Cham,2,0
Friday January 13 2017,153686,iAsonu,Elazer,0,2
Friday January 13 2017,153685,Scarlett,Zerghamdi,2,0
Friday January 13 2017,153694,TY,Cham,2,1
Friday January 13 2017,153691,TY,PSiArc,2,0
Friday January 13 2017,153675,iAsonu,SpeCial.Sc2,1,2
Friday January 13 2017,153677,Elazer,SpeCial.Sc2,1,2
Friday January 13 2017,153693,Jim,Kelazhur,2,1
Friday January 13 2017,153697,TY,Kelazhur,0,2
Friday January 13 2017,153698,Cham,Jim,1,2
Friday January 13 2017,153696,ShoWTimE.,Jim,2,0
Friday January 13 2017,153673,Scarlett,Elazer,1,2
Saturday January 14 2017,153434,Losira,INnoVation,0,2
Saturday January 14 2017,153435,Forte,ByuL,0,2
Saturday January 14 2017,153436,INnoVation,ByuL,2,0
Saturday January 14 2017,153437,Losira,Forte,2,1
Saturday January 14 2017,153438,ByuL,Losira,2,1
Wednesday January 18 2017,153439,Cure,Jjakji,2,1
Wednesday January 18 2017,153440,Leenock,Dark.Sc2,0,2
Wednesday January 18 2017,153441,Cure,Dark.Sc2,0,2
Wednesday January 18 2017,153442,Jjakji,Leenock,0,2
Wednesday January 18 2017,153443,Cure,Leenock,1,2
Saturday January 21 2017,153454,TY,Armani,2,1
Saturday January 21 2017,153455,Trap,Solar,1,2
Saturday January 21 2017,153456,TY,Solar,2,0
Saturday January 21 2017,153457,Armani,Trap,1,2
Saturday January 21 2017,153458,Solar,Trap,1,2
Wednesday January 25 2017,153449,ByuN,DRGLing,2,0
Wednesday January 25 2017,153450,Stats,Ryung,2,1
Wednesday January 25 2017,153451,ByuN,Stats,1,2
Wednesday January 25 2017,153452,DRGLing,Ryung,0,2
Wednesday January 25 2017,153453,ByuN,Ryung,1,2
Thursday January 26 2017,153444,MyuNgSiK,Scarlett,0,2
Thursday January 26 2017,153445,aLive,Classic,0,2
Thursday January 26 2017,153446,Scarlett,Classic,1,2
Thursday January 26 2017,153447,MyuNgSiK,aLive,1,2
Thursday January 26 2017,153448,Scarlett,aLive,1,2
Wednesday February 8 2017,156655,TY,aLive,2,0
Wednesday February 8 2017,156656,ByuL,Stats,1,2
Wednesday February 8 2017,156657,TY,Stats,2,1
Wednesday February 8 2017,156658,aLive,ByuL,1,2
Wednesday February 8 2017,156659,Stats,ByuL,2,0
Saturday February 11 2017,156660,Dark.Sc2,Classic,0,2
Saturday February 11 2017,156661,INnoVation,soO,2,0
Saturday February 11 2017,156662,Classic,INnoVation,1,2
Saturday February 11 2017,156663,Dark.Sc2,soO,0,2
Saturday February 11 2017,156664,Classic,soO,1,2
Wednesday February 15 2017,156665,herO.kr,Trap,2,1
Wednesday February 15 2017,156666,Leenock,Ryung,1,2
Wednesday February 15 2017,156667,herO.kr,Ryung,2,0
Wednesday February 15 2017,156668,Trap,Leenock,2,0
Wednesday February 15 2017,156669,Ryung,Trap,2,1
Saturday February 18 2017,156670,sOs.sc2,KeeN,1,2
Saturday February 18 2017,156671,Bunny.kr,Maru,0,2
Saturday February 18 2017,156672,KeeN,Maru,0,2
Saturday February 18 2017,156673,sOs.sc2,Bunny.kr,2,0
Saturday February 18 2017,156674,KeeN,sOs.sc2,0,2
Wednesday February 22 2017,158584,TY,soO,2,3
Wednesday February 22 2017,158586,Stats,INnoVation,3,2
Saturday February 25 2017,158585,HerO,sOs.sc2,2,3
Saturday February 25 2017,158587,Ryung,Maru,3,1
Monday February 27 2017,159935,Kashim,Matrix.Sc2,2,1
Monday February 27 2017,159936,Lambo,Elroye,2,0
Monday February 27 2017,159937,Dragon.Sc2 (Polish),Snute,0,2
Monday February 27 2017,159930,Stats,Xaoras,2,0
Monday February 27 2017,159934,Harstem,Gauss,2,0
Monday February 27 2017,159935,Kashim,Matrix.Sc2,2,1
Monday February 27 2017,159936,Lambo,Elroye,2,0
Monday February 27 2017,159937,Dragon.Sc2 (Polish),Snute,0,2
Monday February 27 2017,159938,Stats,DaNa,2,0
Monday February 27 2017,159939,TLO,Bly,1,2
Monday February 27 2017,159940,Harstem,Kashim,2,0
Monday February 27 2017,159941,Lambo,Snute,2,0
Monday February 27 2017,159942,Stats,Bly,3,0
Monday February 27 2017,159943,Harstem,Lambo,3,1
Monday February 27 2017,159953,TLO,DaNa,2,0
Monday February 27 2017,159954,Snute,Mamba (Swiss),2,0
Monday February 27 2017,159956,Bly,Snute,1,2
Monday February 27 2017,159957,TLO,Snute,0,3
Monday February 27 2017,159960,Elazer,Ziggy,2,0
Monday February 27 2017,159961,Matiz,souL,0,2
Monday February 27 2017,159967,Legho,uThermal,0,2
Monday February 27 2017,159960,Elazer,Ziggy,2,0
Monday February 27 2017,159961,Matiz,souL,0,2
Monday February 27 2017,159962,Dayshi.sc2,Optimus.NED,2,0
Monday February 27 2017,159963,HateMe,HeRoMaRinE,0,2
Monday February 27 2017,159964,SortOf,Chess,2,0
Monday February 27 2017,159968,Elazer,souL,2,1
Monday February 27 2017,159969,Dayshi.sc2,HeRoMaRinE,0,2
Monday February 27 2017,159970,SortOf,PiLiPiLi,1,2
Monday February 27 2017,159971,Zanster,uThermal,1,2
Monday February 27 2017,159972,Elazer,HeRoMaRinE,1,2
Monday February 27 2017,159973,PiLiPiLi,uThermal,0,2
Monday February 27 2017,159980,souL,Sevnin,2,0
Monday February 27 2017,159981,Zanster,Ziggy,2,0
Monday February 27 2017,159982,SortOf,Optimus.NED,2,1
Monday February 27 2017,159983,Dayshi.sc2,souL,2,0
Monday February 27 2017,159984,Zanster,SortOf,0,2
Monday February 27 2017,159985,PiLiPiLi,Dayshi.sc2,2,1
Monday February 27 2017,159986,Elazer,SortOf,2,0
Monday February 27 2017,159987,PiLiPiLi,Elazer,2,0
Tuesday February 28 2017,159990,Nerchio,Malcolm,2,0
Tuesday February 28 2017,159991,ParanOid,niceq,2,0
Tuesday February 28 2017,159992,Impact,RiSky.Sc2,2,0
Tuesday February 28 2017,159993,Gremory,Bunny.kr,0,2
Tuesday February 28 2017,159994,Losira,hinO,2,0
Tuesday February 28 2017,159995,DmC,Jjakji,0,2
Tuesday February 28 2017,159996,Krr,Arctur,0,2
Tuesday February 28 2017,159997,Prabuty,GuMiho,0,2
Tuesday February 28 2017,159998,Nerchio,ParanOid,2,0
Tuesday February 28 2017,159999,Impact,Bunny.kr,2,0
Tuesday February 28 2017,160000,Losira,Jjakji,1,2
Tuesday February 28 2017,160001,Arctur,GuMiho,0,2
Tuesday February 28 2017,160005,DmC,hinO,0,2
Tuesday February 28 2017,160006,Prabuty,Krr,0,2
Tuesday February 28 2017,160007,Malcolm,niceq,2,0
Tuesday February 28 2017,160008,Gremory,RiSky.Sc2,0,2
Tuesday February 28 2017,160003,Jjakji,GuMiho,1,2
Tuesday February 28 2017,160002,Nerchio,Impact,2,1
Tuesday February 28 2017,160009,Bunny.kr,hinO,2,0
Tuesday February 28 2017,160010,ParanOid,Krr,1,2
Tuesday February 28 2017,160011,Arctur,Malcolm,2,0
Tuesday February 28 2017,160012,Losira,RiSky.Sc2,2,0
Tuesday February 28 2017,160013,Bunny.kr,Krr,2,1
Tuesday February 28 2017,160014,Arctur,Losira,0,2
Tuesday February 28 2017,160015,Jjakji,Bunny.kr,2,0
Tuesday February 28 2017,160016,Impact,Losira,2,1
Tuesday February 28 2017,160017,Jjakji,Impact,2,1
Tuesday February 28 2017,160020,Patience,ArT.Sc2,2,0
Tuesday February 28 2017,160021,MiNiMaTh,Thalandros,2,0
Tuesday February 28 2017,160022,Guru,Rodzyn,2,0
Tuesday February 28 2017,160023,Indy,MaNa,0,2
Tuesday February 28 2017,160024,Ryung,ReiGN.Sc2,2,0
Tuesday February 28 2017,160025,aLo.Sc2,Namshar,0,2
Tuesday February 28 2017,160026,WhiteWolf,HaPe,0,2
Tuesday February 28 2017,160027,qbeN,PtitDrogo,0,2
Tuesday February 28 2017,160028,Patience,MiNiMaTh,2,0
Tuesday February 28 2017,160029,Guru,MaNa,2,0
Tuesday February 28 2017,160030,Ryung,Namshar,2,0
Tuesday February 28 2017,160031,HaPe,PtitDrogo,0,2
Tuesday February 28 2017,160035,aLo.Sc2,ReiGN.Sc2,0,2
Tuesday February 28 2017,160036,qbeN,WhiteWolf,2,0
Tuesday February 28 2017,160037,Thalandros,ArT.Sc2,0,2
Tuesday February 28 2017,160038,Indy,Rodzyn,2,0
Tuesday February 28 2017,160039,MaNa,ReiGN.Sc2,2,0
Tuesday February 28 2017,160032,Patience,Guru,2,0
Tuesday February 28 2017,160033,Ryung,PtitDrogo,2,0
Tuesday February 28 2017,160042,Namshar,Indy,2,0
Tuesday February 28 2017,160041,HaPe,ArT.Sc2,0,2
Tuesday February 28 2017,160040,MiNiMaTh,qbeN,2,1
Tuesday February 28 2017,160043,MaNa,MiNiMaTh,2,0
Tuesday February 28 2017,160044,ArT.Sc2,Namshar,0,2
Tuesday February 28 2017,160045,PtitDrogo,MaNa,0,2
Tuesday February 28 2017,160046,Guru,Namshar,2,0
Tuesday February 28 2017,160047,MaNa,Guru,2,0
Thursday March 2 2017,160969,ByuN,Snute,2,1
Thursday March 2 2017,160972,ByuN,Ryung,0,2
Thursday March 2 2017,160982,herO.kr,Snute,2,1
Thursday March 2 2017,160979,HeRoMaRinE,Solar,2,0
Thursday March 2 2017,160975,ByuN,HeRoMaRinE,2,0
Thursday March 2 2017,160976,Ryung,herO.kr,2,0
Thursday March 2 2017,160977,Snute,Solar,1,2
Thursday March 2 2017,160978,ByuN,herO.kr,2,0
Thursday March 2 2017,160970,Solar,Ryung,2,1
Thursday March 2 2017,160983,HeRoMaRinE,Ryung,0,2
Thursday March 2 2017,160973,Snute,HeRoMaRinE,0,2
Thursday March 2 2017,160974,Solar,herO.kr,2,1
Thursday March 2 2017,160981,ByuN,Solar,2,0
Thursday March 2 2017,160971,herO.kr,HeRoMaRinE,2,1
Thursday March 2 2017,160980,Ryung,Snute,1,2
Thursday March 2 2017,160994,Stats,TY,2,1
Thursday March 2 2017,160997,aLive,Jjakji,2,1
Thursday March 2 2017,160997,aLive,Jjakji,2,1
Thursday March 2 2017,160992,Jjakji,TY,1,2
Thursday March 2 2017,160991,Harstem,aLive,0,2
Thursday March 2 2017,160990,Neeb,Stats,0,2
Thursday March 2 2017,160985,TY,Harstem,2,1
Thursday March 2 2017,160993,Neeb,aLive,0,2
Thursday March 2 2017,160988,Jjakji,Stats,1,2
Thursday March 2 2017,160998,Stats,Harstem,0,2
Thursday March 2 2017,160989,TY,aLive,0,2
Thursday March 2 2017,160984,Neeb,Jjakji,1,2
Thursday March 2 2017,160986,aLive,Stats,2,1
Thursday March 2 2017,160995,Harstem,Jjakji,1,2
Thursday March 2 2017,160996,Neeb,TY,0,2
Friday March 3 2017,161001,Serral,Patience,2,1
Friday March 3 2017,161002,Zest,Nerchio,2,1
Friday March 3 2017,161007,PiLiPiLi,TRUE,2,1
Friday March 3 2017,161006,Nerchio,Serral,2,1
Friday March 3 2017,161009,Patience,TRUE,0,2
Friday March 3 2017,160999,Zest,PiLiPiLi,2,0
Friday March 3 2017,161000,TRUE,Nerchio,1,2
Friday March 3 2017,161003,PiLiPiLi,Patience,1,2
Friday March 3 2017,161008,Zest,Serral,1,2
Friday March 3 2017,161004,TRUE,Serral,0,2
Friday March 3 2017,161005,Zest,Patience,0,2
Friday March 3 2017,161010,Nerchio,PiLiPiLi,0,2
Friday March 3 2017,161011,Zest,TRUE,2,0
Friday March 3 2017,161012,Serral,PiLiPiLi,2,0
Friday March 3 2017,161013,Patience,Nerchio,1,2
Friday March 3 2017,161017,Dark.Sc2,GuMiho,2,1
Friday March 3 2017,161018,MaNa,uThermal,0,2
Friday March 3 2017,161019,ShoWTimE.,INnoVation,0,2
Friday March 3 2017,161022,MaNa,ShoWTimE.,0,2
Friday March 3 2017,161023,Dark.Sc2,INnoVation,0,2
Friday March 3 2017,161028,uThermal,GuMiho,0,2
Friday March 3 2017,161015,ShoWTimE.,GuMiho,1,2
Friday March 3 2017,161027,INnoVation,MaNa,2,0
Friday March 3 2017,161020,Dark.Sc2,uThermal,2,0
Friday March 3 2017,161014,Dark.Sc2,MaNa,2,0
Friday March 3 2017,161021,GuMiho,INnoVation,2,1
Friday March 3 2017,161024,uThermal,ShoWTimE.,2,1
Friday March 3 2017,161016,INnoVation,uThermal,1,2
Friday March 3 2017,161025,GuMiho,MaNa,2,1
Friday March 3 2017,161026,Dark.Sc2,ShoWTimE.,2,1
Saturday March 4 2017,161121,INnoVation,Ryung,3,0
Saturday March 4 2017,161123,Zest,TY,1,3
Saturday March 4 2017,161125,Solar,Dark.Sc2,0,3
Saturday March 4 2017,161127,Stats,Nerchio,3,0
Saturday March 4 2017,161128,aLive,INnoVation,3,2
Saturday March 4 2017,161129,GuMiho,TY,2,3
Saturday March 4 2017,161130,Serral,Dark.Sc2,0,3
Saturday March 4 2017,161131,ByuN,Stats,1,3
Sunday March 5 2017,161132,aLive,TY,2,3
Sunday March 5 2017,161133,Dark.Sc2,Stats,1,3
Sunday March 5 2017,161134,TY,Stats,4,3
Wednesday March 15 2017,158588,soO,sOs.sc2,4,2
Saturday March 18 2017,158589,Stats,Ryung,4,2
Sunday March 26 2017,158590,soO,Stats,2,4
Thursday April 6 2017,167520,Dark.Sc2,ByuN,3,2
Friday April 7 2017,167521,aLive,INnoVation,3,0
Friday April 7 2017,167522,Dear,Hush,2,3
Friday April 7 2017,167523,Solar,Bunny.kr,3,1
Friday April 7 2017,167524,Maru,soO,3,1
Saturday April 8 2017,167525,GuMiho,herO.kr,2,3
Saturday April 8 2017,167526,ByuL,Dark.Sc2,3,1
Saturday April 8 2017,167527,aLive,Hush,3,0
Saturday April 8 2017,167528,Solar,Maru,3,1
Sunday April 9 2017,167529,herO.kr,ByuL,3,0
Sunday April 9 2017,167530,aLive,Solar,3,2
Sunday April 9 2017,167531,herO.kr,aLive,4,2
Monday April 10 2017,167711,INnoVation,Solar,1,2
Monday April 10 2017,167712,Patience,Zest,2,1
Monday April 10 2017,167705,Maru,aLive,1,2
Monday April 10 2017,167674,ByuL,sOs.sc2,2,0
Monday April 10 2017,167675,Stats,Dark.Sc2,1,2
Saturday April 15 2017,167658,Classic,Ryung,2,0
Saturday April 15 2017,167666,Jjakji,Dear,1,2
Saturday April 15 2017,167660,Bunny.kr,Losira,2,1
Saturday April 15 2017,167665,GuMiho,ByuN,1,2
Monday April 17 2017,167682,aLive,sOs.sc2,2,0
Monday April 17 2017,167699,Maru,Solar,2,0
Monday April 17 2017,167706,INnoVation,Patience,1,2
Monday April 17 2017,167708,Stats,Zest,2,1
Monday April 17 2017,167697,Dark.Sc2,ByuL,0,2
Saturday April 22 2017,169094,Ryung,Dear,0,2
Saturday April 22 2017,169090,Ryung,Dear,2,0
Saturday April 22 2017,169091,Billowy,ByuL,1,2
Saturday April 22 2017,169092,Ryung,ByuL,1,2
Saturday April 22 2017,169093,Dear,Billowy,2,1
Saturday April 22 2017,167657,Losira,TY,0,2
Saturday April 22 2017,167653,Bunny.kr,Ryung,0,2
Saturday April 22 2017,167668,Dear,GuMiho,0,2
Saturday April 22 2017,167670,Jjakji,herO.kr,1,2
Monday April 24 2017,167704,sOs.sc2,Zest,1,2
Monday April 24 2017,167676,INnoVation,aLive,2,1
Monday April 24 2017,167707,ByuL,Solar,2,0
Monday April 24 2017,167702,Stats,Patience,2,0
Monday April 24 2017,167687,Maru,Dark.Sc2,1,2
Wednesday April 26 2017,169095,Maru,Super.SC2,2,1
Wednesday April 26 2017,169096,Curious,Dark.Sc2,2,1
Wednesday April 26 2017,169097,Maru,Curious,2,0
Wednesday April 26 2017,169098,Super.SC2,Dark.Sc2,0,2
Wednesday April 26 2017,169099,Curious,Dark.Sc2,0,2
Thursday April 27 2017,169450,Optimus.NED,Oobios,2,0
Thursday April 27 2017,169470,ViBE,Allaryce,2,0
Thursday April 27 2017,169475,Pokebunny,Ghost.Sc2 (US),2,0
Thursday April 27 2017,169485,SirRobin,Words,2,0
Thursday April 27 2017,169500,FeaR.SC2,WarreN,2,0
Friday April 28 2017,169461,PtitDrogo,Mokomi,2,0
Friday April 28 2017,169522,PandaBearMe,Livibee,2,0
Friday April 28 2017,169447,RaiN (Arg),Optimus.NED,0,2
Friday April 28 2017,169460,PengWin,TheoRy,2,0
Friday April 28 2017,169461,PtitDrogo,Mokomi,2,0
Friday April 28 2017,169462,Cyan,Creature,0,2
Friday April 28 2017,169466,Namshar,Serphim,2,0
Friday April 28 2017,169467,ViBE,Allaryce,2,0
Friday April 28 2017,169476,TRUE,DANCINDRAGON,2,0
Friday April 28 2017,169481,MaSa,Words,2,0
Friday April 28 2017,169482,SirRobin,Timorus,2,0
Friday April 28 2017,169491,uThermal,Josh.Sc2 (US),2,0
Friday April 28 2017,169492,MCanning,GAMETIME,1,2
Friday April 28 2017,169496,Bly,Silky (American),2,0
Friday April 28 2017,169497,FeaR.SC2,WarreN,2,0
Friday April 28 2017,169507,Pono,benttwig,2,0
Friday April 28 2017,169511,MaNa,BuCee,2,0
Friday April 28 2017,169512,Caliber,nice__username,2,0
Friday April 28 2017,169446,Kelazhur,Oobios,2,0
Friday April 28 2017,169446,Kelazhur,Oobios,2,0
Friday April 28 2017,169481,MaSa,Words,2,0
Friday April 28 2017,169482,SirRobin,Timorus,2,0
Friday April 28 2017,169466,Namshar,Serphim,2,0
Friday April 28 2017,169462,Cyan,Creature,0,2
Friday April 28 2017,169496,Bly,Silky (American),2,0
Friday April 28 2017,169497,FeaR.SC2,WarreN,2,0
Friday April 28 2017,169447,RaiN (Arg),Optimus.NED,0,2
Friday April 28 2017,169511,MaNa,BuCee,2,0
Friday April 28 2017,169512,Caliber,nice__username,2,0
Friday April 28 2017,169467,ViBE,Allaryce,2,0
Friday April 28 2017,169458,xKawaiian,PengWin,2,1
Friday April 28 2017,169477,TRUE,Bails,2,0
Friday April 28 2017,169493,uThermal,GAMETIME,1,2
Friday April 28 2017,169494,Josh.Sc2 (US),MCanning,1,2
Friday April 28 2017,169508,Catz.pe,Pono,2,0
Friday April 28 2017,169509,Nony,benttwig,2,0
Friday April 28 2017,169524,Torkk,Livibee,0,2
Friday April 28 2017,169524,Torkk,Livibee,0,2
Friday April 28 2017,169458,xKawaiian,PengWin,2,1
Friday April 28 2017,169463,PtitDrogo,Creature,2,0
Friday April 28 2017,169464,Mokomi,Cyan,2,0
Friday April 28 2017,169473,TLO,Pokebunny,2,0
Friday April 28 2017,169474,Alexander.Sc2 (US),Ghost.Sc2 (US),0,2
Friday April 28 2017,169477,TRUE,Bails,2,0
Friday April 28 2017,169478,DANCINDRAGON,jheffe,0,2
Friday April 28 2017,169488,SortOf,Cuddlebear,2,0
Friday April 28 2017,169489,McMonroe,ZergGirl,2,0
Friday April 28 2017,169493,uThermal,GAMETIME,1,2
Friday April 28 2017,169494,Josh.Sc2 (US),MCanning,1,2
Friday April 28 2017,169504,Raze.Sc2 (US),FoolofaTook,2,0
Friday April 28 2017,169508,Catz.pe,Pono,2,0
Friday April 28 2017,169509,Nony,benttwig,2,0
Friday April 28 2017,169513,MaNa,Caliber,2,1
Friday April 28 2017,169523,Lambo,PandaBearMe,2,0
Friday April 28 2017,169454,daydrA,Nistic,2,1
Friday April 28 2017,169453,Harstem,Neuro,2,0
Friday April 28 2017,169519,sleet,mLty,2,0
Friday April 28 2017,169518,Zanster,Dolan,2,0
Friday April 28 2017,169469,Serphim,Allaryce,0,2
Friday April 28 2017,169468,Namshar,ViBE,2,0
Friday April 28 2017,169503,TooDming,HeltEn,2,0
Friday April 28 2017,169479,Bails,jheffe,2,0
Friday April 28 2017,169457,PengWin,TheoRy,1,2
Friday April 28 2017,169465,Creature,Mokomi,1,2
Friday April 28 2017,169455,Neuro,daydrA,0,2
Friday April 28 2017,169525,PandaBearMe,Livibee,2,0
Friday April 28 2017,169490,Cuddlebear,McMonroe,0,2
Friday April 28 2017,169495,uThermal,MCanning,2,0
Friday April 28 2017,169505,Raze.Sc2 (US),HeltEn,2,0
Friday April 28 2017,169510,Pono,Nony,0,2
Friday April 28 2017,169515,Caliber,nice__username,2,0
Friday April 28 2017,169520,Dolan,sleet,2,0
Saturday April 29 2017,169100,aLive,Creator,2,1
Saturday April 29 2017,169101,Zest,GuMiho,0,2
Saturday April 29 2017,169102,aLive,GuMiho,0,2
Saturday April 29 2017,169103,Creator,Zest,2,0
